"100000301"	15
"100000303"	15
"100000304"	01
"100000307"	01
"100000309"	15
"100000310"	14
"100000314"	06
"100000315"	03
"100000319"	15
"100000320"	18
"100000320"	15
"100000322"	14
"100000323"	03
"100000324"	12
"100000325"	10
"100000327"	14
"100000328"	15
"100000329"	12
"100000331"	13
"100000331"	14
"100000331"	22
"100000331"	08
"100000333"	00
"100000333"	22
"100000333"	04
"100000334"	14
"100000334"	19
"100000335"	01
"100000336"	18
"100000337"	16
"100000338"	13
"100000339"	17
"100000340"	22
"100000340"	17
"100000341"	02
"100000342"	20
"100000343"	22
"100000344"	02
"100000344"	00
"100000345"	14
"100000345"	16
"100000346"	10
"100000347"	07
"100000348"	16
"100000349"	19
"100000349"	13
"100000349"	12
"100000350"	18
"100000350"	21
"100000350"	22
"100000351"	20
"100000351"	21
"100000351"	19
"100000353"	13
"100000353"	23
"100000354"	11
"100000354"	23
"100000355"	19
"100000355"	02
"100000355"	00
"100000355"	01
"100000355"	03
"100000356"	02
"100000357"	17
"100000358"	22
"100000359"	00
"100000359"	15
"100000360"	15
"100000361"	12
"100000361"	14
"100000362"	16
"100000363"	20
"100000363"	16
"100000364"	19
"100000366"	20
"100000366"	17
"100000369"	16
"100000370"	16
"100000373"	11
"100000373"	10
"100000373"	07
"100000377"	16
"100000379"	16
"100000380"	15
"100000380"	17
"100000381"	19
"100000382"	15
"100000383"	17
"100000384"	09
"100000385"	17
"100000386"	02
"100000387"	16
"100000389"	14
"100000389"	17
"100000390"	16
"100000391"	15
"100000394"	17
"100000397"	18
"100000398"	18
"100000398"	06
"100000400"	11
"100000401"	18
"100000404"	18
"100000408"	18
"100000408"	04
"100000409"	11
"100000409"	21
"100000413"	17
"100000414"	10
"100000414"	01
"100000415"	01
"100000417"	19
"100000417"	12
"100000417"	20
"100000420"	13
"100000421"	17
"100000421"	16
"100000422"	13
"100000423"	19
"100000424"	18
"100000425"	20
"100000426"	17
"100000427"	02
"100000427"	18
"100000427"	05
"100000428"	16
"100000429"	18
"100000429"	16
"100000430"	17
"100000431"	22
"100000432"	18
"100000433"	19
"100000433"	15
"100000433"	04
"100000433"	23
"100000434"	18
"100000435"	15
"100000436"	23
"100000437"	16
"100000438"	07
"100000439"	18
"100000440"	19
"100000440"	18
"100000440"	17
"100000440"	16
"100000442"	00
"100000443"	13
"100000443"	12
"100000443"	14
"100000444"	07
"100000445"	16
"100000446"	13
"100000446"	22
"100000447"	05
"100000448"	19
"100000448"	09
"100000449"	21
"100000449"	23
"100000449"	17
"100000451"	12
"100000451"	07
"100000452"	22
"100000453"	19
"100000454"	00
"100000454"	20
"100000454"	21
"100000454"	22
"100000455"	11
"100000456"	22
"100000457"	04
"100000458"	17
"100000459"	18
"100000459"	08
"100000461"	18
"100000462"	02
"100000463"	06
"100000463"	22
"100000463"	16
"100000464"	02
"100000464"	00
"100000465"	18
"100000465"	06
"100000466"	19
"100000469"	18
"100000469"	17
"100000472"	10
"100000472"	09
"100000476"	17
"100000478"	13
"100000479"	18
"100000483"	07
"100000484"	19
"100000484"	21
"100000485"	02
"100000485"	19
"100000486"	09
"100000487"	19
"100000487"	22
"100000488"	19
"100000491"	04
"100000492"	23
"100000493"	04
"100000493"	05
"100000494"	11
"100000494"	18
"100000494"	07
"100000495"	19
"100000498"	18
"100000498"	13
"100000500"	19
"100000502"	00
"100000506"	04
"100000507"	15
"100000509"	21
"100000510"	21
"100000513"	05
"100000514"	19
"100000516"	16
"100000518"	19
"100000519"	16
"100000520"	15
"100000521"	03
"100000521"	06
"100000524"	08
"100000526"	21
"100000527"	15
"100000528"	18
"100000530"	19
"100000530"	20
"100000530"	16
"100000532"	09
"100000533"	02
"100000534"	10
"100000535"	15
"100000535"	17
"100000536"	00
"100000537"	02
"100000538"	09
"100000539"	20
"100000540"	19
"100000541"	06
"100000542"	19
"100000543"	05
"100000544"	17
"100000546"	20
"100000549"	02
"100000550"	18
"100000550"	16
"100000551"	09
"100000552"	17
"100000553"	19
"100000556"	13
"100000558"	21
"100000559"	11
"100000559"	22
"100000562"	19
"100000564"	04
"100000565"	21
"100000568"	03
"100000568"	20
"100000568"	05
"100000570"	21
"100000572"	19
"100000572"	22
"100000573"	16
"100000575"	21
"100000576"	21
"100000583"	22
"100000584"	21
"100000586"	23
"100000587"	11
"100000589"	10
"100000590"	23
"100000591"	21
"100000592"	22
"100000593"	17
"100000594"	20
"100000595"	21
"100000596"	15
"100000596"	22
"100000596"	21
"100000597"	18
"100000597"	22
"100000598"	14
"100000600"	02
"100000600"	19
"100000601"	00
"100000602"	00
"100000603"	23
"100000603"	21
"100000604"	22
"100000605"	01
"100000605"	16
"100000606"	10
"100000606"	13
"100000606"	14
"100000606"	17
"100000607"	11
"100000607"	22
"100000608"	19
"100000608"	11
"100000609"	06
"100000610"	17
"100000611"	01
"100000612"	13
"100000613"	04
"100000615"	19
"100000616"	22
"100000616"	16
"100000618"	17
"100000619"	21
"100000621"	19
"100000621"	20
"100000623"	16
"100000624"	19
"100000624"	00
"100000625"	20
"100000625"	04
"100000626"	21
"100000626"	23
"100000627"	13
"100000627"	20
"100000628"	18
"100000628"	22
"100000629"	15
"100000630"	20
"100000631"	21
"100000632"	13
"100000632"	01
"100000634"	16
"100000636"	11
"100000636"	22
"100000638"	16
"100000638"	23
"100000639"	23
"100000644"	03
"100000644"	04
"100000644"	05
"100000645"	23
"100000647"	23
"100000650"	22
"100000652"	12
"100000652"	23
"100000653"	23
"100000654"	02
"100000654"	20
"100000660"	00
"100000661"	00
"100000665"	00
"100000666"	05
"100000668"	00
"100000669"	23
"100000670"	00
"100000671"	01
"100000672"	00
"100000677"	02
"100000679"	18
"100000679"	14
"100000680"	12
"100000681"	02
"100000682"	02
"100000682"	16
"100000683"	12
"100000683"	15
"100000685"	03
"100000686"	01
"100000686"	20
"100000686"	22
"100000687"	01
"100000688"	01
"100000688"	23
"100000689"	22
"100000689"	23
"100000691"	20
"100000692"	08
"100000693"	01
"100000694"	21
"100000695"	04
"100000696"	23
"100000697"	20
"100000697"	21
"100000697"	23
"100000698"	18
"100000699"	04
"100000699"	22
"100000700"	01
"100000701"	14
"100000702"	23
"100000703"	01
"100000704"	05
"100000705"	01
"100000705"	23
"100000706"	12
"100000707"	22
"100000708"	18
"100000708"	05
"100000709"	00
"100000709"	22
"100000709"	23
"100000710"	07
"100000711"	11
"100000711"	10
"100000711"	15
"100000711"	23
"100000713"	06
"100000713"	07
"100000714"	02
"100000714"	00
"100000715"	00
"100000715"	01
"100000716"	12
"100000717"	19
"100000718"	21
"100000719"	07
"100000720"	15
"100000720"	17
"100000721"	01
"100000721"	22
"100000721"	23
"100000721"	17
"100000722"	01
"100000723"	21
"100000724"	14
"100000725"	23
"100000726"	10
"100000727"	03
"100000728"	01
"100000729"	11
"100000729"	02
"100000732"	02
"100000736"	03
"100000739"	00
"100000740"	14
"100000742"	02
"100000745"	20
"100000745"	16
"100000746"	01
"100000747"	03
"100000748"	20
"100000749"	04
"100000750"	03
"100000753"	04
"100000754"	14
"100000754"	05
"100000757"	15
"100000757"	04
"100000759"	22
"100000761"	15
"100000762"	18
"100000765"	02
"100000768"	05
"100000769"	18
"100000770"	19
"100000770"	18
"100000770"	20
"100000770"	17
"100000770"	23
"100000771"	05
"100000772"	06
"100000773"	19
"100000773"	09
"100000776"	18
"100000777"	21
"100000778"	15
"100000778"	14
"100000781"	14
"100000782"	21
"100000785"	05
"100000786"	01
"100000786"	06
"100000790"	06
"100000794"	02
"100000794"	15
"100000795"	18
"100000796"	03
"100000796"	06
"100000798"	14
"100000798"	22
"100000799"	02
"100000800"	20
"100000801"	11
"100000801"	23
"100000802"	11
"100000802"	13
"100000802"	01
"100000802"	07
"100000802"	23
"100000802"	00
"100000803"	00
"100000804"	11
"100000805"	19
"100000805"	13
"100000805"	12
"100000805"	23
"100000806"	04
"100000808"	15
"100000808"	23
"100000809"	02
"100000809"	01
"100000809"	04
"100000809"	23
"100000810"	18
"100000811"	18
"100000811"	06
"100000812"	11
"100000812"	15
"100000813"	02
"100000815"	03
"100000817"	08
"100000819"	23
"100000820"	05
"100000821"	15
"100000822"	15
"100000823"	12
"100000823"	20
"100000823"	09
"100000823"	16
"100000824"	02
"100000825"	01
"100000826"	06
"100000828"	06
"100000832"	13
"100000834"	05
"100000841"	20
"100000842"	19
"100000842"	18
"100000842"	08
"100000842"	13
"100000842"	10
"100000845"	07
"100000847"	17
"100000848"	20
"100000848"	07
"100000849"	06
"100000852"	09
"100000855"	16
"100000856"	06
"100000858"	02
"100000858"	04
"100000859"	09
"100000865"	10
"100000866"	11
"100000866"	06
"100000867"	18
"100000869"	06
"100000871"	11
"100000871"	10
"100000872"	08
"100000872"	07
"100000873"	00
"100000874"	20
"100000876"	07
"100000878"	03
"100000879"	13
"100000880"	12
"100000881"	07
"100000882"	01
"100000883"	19
"100000883"	18
"100000885"	03
"100000885"	04
"100000886"	00
"100000887"	10
"100000887"	21
"100000888"	21
"100000891"	19
"100000891"	03
"100000891"	06
"100000892"	09
"100000892"	21
"100000892"	23
"100000893"	09
"100000893"	22
"100000894"	11
"100000896"	07
"100000897"	15
"100000898"	04
"100000899"	04
"100000900"	19
"100000900"	13
"100000900"	14
"100000901"	01
"100000902"	08
"100000902"	09
"100000902"	06
"100000902"	01
"100000905"	13
"100000907"	17
"100000908"	08
"100000908"	22
"100000911"	05
"100000912"	08
"100000915"	13
"100000916"	02
"100000918"	11
"100000919"	13
"100000927"	18
"100000927"	13
"100000928"	14
"100000933"	17
"100000934"	21
"100000938"	04
"100000944"	06
"100000946"	11
"100000950"	18
"100000956"	11
"100000956"	13
"100000956"	09
"100000956"	15
"100000957"	02
"100000958"	15
"100000960"	19
"100000961"	13
"100000962"	11
"100000963"	11
"100000963"	13
"100000964"	13
"100000965"	19
"100000965"	18
"100000965"	00
"100000965"	04
"100000965"	16
"100000966"	08
"100000967"	12
"100000968"	12
"100000969"	23
"100000970"	05
"100000971"	18
"100000972"	13
"100000972"	12
"100000973"	12
"100000974"	12
"100000975"	12
"100000976"	15
"100000978"	20
"100000979"	21
"100000980"	03
"100000980"	08
"100000980"	10
"100000981"	11
"100000982"	01
"100000983"	19
"100000986"	08
"100000987"	20
"100000987"	14
"100000989"	19
"100000989"	06
"100000990"	18
"100000990"	12
"100000991"	11
"100000992"	01
"100000992"	14
"100000993"	00
"100000993"	15
"100000993"	06
"100000994"	08
"100000994"	15
"100000995"	18
"100000997"	10
"100000999"	08
"100000999"	07
"100001000"	11
"100001000"	06
"100001000"	07
"100001001"	16
"100001002"	04
"100001004"	03
"100001007"	04
"100001008"	03
"100001008"	00
"100001008"	16
"100001009"	20
"100001010"	14
"100001011"	06
"100001011"	04
"100001021"	18
"100001022"	17
"100001025"	16
"100001026"	16
"100001027"	16
"100001028"	17
"100001030"	22
"100001031"	16
"100001032"	16
"100001034"	21
"100001035"	07
"100001038"	15
"100001039"	17
"100001041"	05
"100001042"	04
"100001043"	19
"100001044"	18
"100001045"	17
"100001047"	18
"100001053"	23
"100001054"	05
"100001054"	15
"100001055"	18
"100001056"	16
"100001057"	23
"100001058"	05
"100001059"	13
"100001060"	22
"100001061"	07
"100001063"	14
"100001064"	15
"100001065"	21
"100001065"	22
"100001066"	06
"100001066"	15
"100001066"	16
"100001067"	18
"100001067"	03
"100001068"	06
"100001068"	21
"100001070"	02
"100001071"	16
"100001072"	13
"100001073"	23
"100001074"	17
"100001075"	11
"100001075"	10
"100001075"	08
"100001075"	06
"100001077"	18
"100001077"	20
"100001077"	07
"100001078"	12
"100001079"	14
"100001081"	18
"100001081"	17
"100001082"	22
"100001083"	15
"100001083"	16
"100001084"	21
"100001085"	03
"100001086"	14
"100001087"	07
"100001088"	04
"100001088"	16
"100001091"	03
"100001092"	01
"100001093"	05
"100001094"	12
"100001095"	15
"100001095"	16
"100001097"	19
"100001097"	22
"100001098"	18
"100001099"	18
"100001099"	16
"100001101"	21
"100001101"	07
"100001102"	19
"100001103"	15
"100001104"	12
"100001104"	21
"100001105"	20
"100001106"	17
"100001109"	18
"100001110"	18
"100001110"	10
"100001112"	17
"100001114"	06
"100001123"	19
"100001124"	12
"100001128"	14
"100001129"	19
"100001129"	20
"100001130"	19
"100001130"	17
"100001131"	22
"100001133"	19
"100001136"	20
"100001138"	08
"100001139"	00
"100001140"	20
"100001143"	08
"100001143"	09
"100001144"	17
"100001147"	23
"100001148"	18
"100001151"	18
"100001152"	09
"100001152"	17
"100001153"	11
"100001153"	21
"100001153"	14
"100001157"	21
"100001157"	22
"100001158"	09
"100001158"	20
"100001158"	17
"100001160"	04
"100001162"	14
"100001162"	21
"100001165"	20
"100001165"	17
"100001166"	07
"100001166"	22
"100001168"	18
"100001168"	12
"100001169"	19
"100001169"	15
"100001170"	00
"100001171"	11
"100001172"	00
"100001173"	03
"100001173"	08
"100001175"	03
"100001176"	12
"100001177"	19
"100001178"	20
"100001179"	20
"100001179"	04
"100001180"	15
"100001181"	20
"100001182"	01
"100001182"	05
"100001182"	23
"100001183"	16
"100001183"	04
"100001183"	05
"100001185"	17
"100001186"	00
"100001187"	23
"100001189"	01
"100001190"	19
"100001190"	18
"100001190"	21
"100001190"	03
"100001191"	11
"100001191"	00
"100001191"	12
"100001191"	07
"100001191"	22
"100001191"	23
"100001191"	19
"100001192"	21
"100001193"	04
"100001194"	21
"100001194"	18
"100001194"	16
"100001195"	01
"100001199"	08
"100001200"	21
"100001201"	19
"100001201"	20
"100001202"	20
"100001203"	03
"100001204"	12
"100001204"	14
"100001206"	21
"100001211"	22
"100001220"	21
"100001221"	00
"100001223"	03
"100001225"	01
"100001229"	02
"100001231"	19
"100001231"	00
"100001232"	01
"100001233"	03
"100001235"	19
"100001235"	18
"100001235"	01
"100001238"	02
"100001239"	19
"100001239"	20
"100001239"	22
"100001240"	01
"100001241"	01
"100001243"	13
"100001245"	01
"100001245"	07
"100001246"	00
"100001247"	19
"100001247"	00
"100001247"	15
"100001247"	13
"100001247"	23
"100001250"	01
"100001251"	20
"100001252"	23
"100001253"	22
"100001254"	19
"100001255"	00
"100001255"	21
"100001256"	16
"100001257"	07
"100001258"	16
"100001259"	23
"100001260"	02
"100001260"	06
"100001261"	08
"100001261"	23
"100001262"	13
"100001263"	20
"100001264"	04
"100001265"	00
"100001266"	10
"100001266"	20
"100001266"	18
"100001267"	05
"100001268"	10
"100001269"	01
"100001270"	00
"100001271"	04
"100001272"	03
"100001273"	02
"100001273"	18
"100001273"	03
"100001274"	21
"100001275"	18
"100001276"	21
"100001276"	16
"100001277"	21
"100001279"	11
"100001280"	20
"100001282"	11
"100001282"	20
"100001282"	04
"100001288"	16
"100001290"	23
"100001291"	03
"100001292"	07
"100001293"	17
"100001293"	16
"100001295"	21
"100001297"	22
"100001301"	01
"100001301"	04
"100001301"	05
"100001301"	20
"100001302"	08
"100001303"	00
"100001305"	02
"100001307"	03
"100001308"	03
"100001309"	05
"100001311"	03
"100001312"	12
"100001313"	03
"100001313"	04
"100001316"	01
"100001317"	07
"100001317"	04
"100001317"	05
"100001318"	06
"100001319"	05
"100001320"	05
"100001322"	14
"100001323"	06
"100001324"	08
"100001327"	06
"100001330"	05
"100001331"	03
"100001333"	16
"100001334"	07
"100001338"	08
"100001341"	09
"100001341"	22
"100001353"	17
"100001354"	13
"100001356"	02
"100001356"	00
"100001357"	06
"100001358"	03
"100001359"	02
"100001360"	06
"100001361"	16
"100001363"	10
"100001364"	13
"100001365"	16
"100001366"	03
"100001369"	07
"100001370"	14
"100001371"	22
"100001374"	05
"100001376"	04
"100001377"	05
"100001378"	21
"100001379"	20
"100001379"	21
"100001379"	07
"100001381"	04
"100001382"	11
"100001382"	05
"100001383"	08
"100001383"	07
"100001384"	07
"100001385"	17
"100001385"	16
"100001385"	18
"100001386"	05
"100001387"	03
"100001387"	21
"100001388"	04
"100001389"	00
"100001389"	01
"100001390"	02
"100001391"	13
"100001391"	17
"100001391"	05
"100001392"	05
"100001393"	23
"100001394"	06
"100001395"	02
"100001395"	20
"100001395"	04
"100001395"	22
"100001395"	05
"100001395"	19
"100001396"	04
"100001397"	06
"100001397"	05
"100001413"	17
"100001428"	09
"100001439"	10
"100001460"	11
"100001460"	13
"100001464"	10
"100001466"	08
"100001468"	16
"100001474"	19
"100001481"	10
"100001481"	09
"100001481"	17
"100001482"	12
"100001482"	16
"100001488"	02
"100001489"	11
"100001489"	10
"100001490"	16
"100001492"	10
"100001493"	20
"100001496"	12
"100001497"	18
"100001497"	08
"100001497"	16
"100001498"	07
"100001499"	10
"100001499"	13
"100001500"	20
"100001501"	11
"100001501"	10
"100001501"	15
"100001501"	16
"100001502"	04
"100001503"	19
"100001504"	13
"100001505"	19
"100001512"	12
"100001512"	15
"100001512"	16
"100001522"	15
"100001522"	16
"100001533"	22
"100001535"	07
"100001536"	00
"100001539"	11
"100001540"	13
"100001540"	01
"100001549"	06
"100001554"	10
"100001556"	11
"100001561"	11
"100001565"	18
"100001566"	12
"100001571"	11
"100001572"	12
"100001581"	14
"100001586"	11
"100001594"	12
"100001598"	14
"100001599"	00
"100001601"	11
"100001602"	18
"100001602"	14
"100001602"	05
"100001603"	21
"100001604"	09
"100001605"	11
"100001605"	15
"100001605"	09
"100001606"	17
"100001609"	10
"100001610"	03
"100001611"	23
"100001612"	20
"100001612"	17
"100001614"	17
"100001615"	02
"100001615"	23
"100001616"	01
"100001616"	16
"100001617"	11
"100001618"	17
"100001618"	16
"100001619"	07
"100001632"	18
"100001633"	12
"100001635"	13
"100001646"	19
"100001646"	13
"100001646"	14
"100001646"	22
"100001652"	10
"100001671"	21
"100001677"	20
"100001680"	18
"100001691"	13
"100001700"	17
"100001700"	16
"100001700"	18
"100001705"	01
"100001707"	06
"100001710"	13
"100001711"	02
"100001711"	16
"100001712"	11
"100001712"	15
"100001713"	11
"100001713"	10
"100001714"	01
"100001716"	00
"100001717"	12
"100001718"	00
"100001720"	17
"100001722"	13
"100001724"	13
"100001725"	11
"100001725"	13
"100001725"	12
"100001726"	12
"100001727"	01
"100001728"	21
"100001729"	18
"100001730"	11
"100001742"	14
"100001744"	19
"100001744"	15
"100001753"	21
"100001762"	21
"100001763"	14
"100001769"	08
"100001772"	16
"100001784"	17
"100001790"	00
"100001795"	12
"100001796"	13
"100001799"	07
"100001806"	10
"100001806"	13
"100001806"	21
"100001806"	22
"100001806"	20
"100001807"	17
"100001808"	00
"100001809"	17
"100001810"	07
"100001812"	20
"100001812"	15
"100001812"	14
"100001813"	03
"100001814"	15
"100001815"	03
"100001816"	14
"100001817"	03
"100001819"	13
"100001819"	20
"100001819"	21
"100001820"	12
"100001821"	11
"100001822"	07
"100001823"	16
"100001824"	17
"100001825"	21
"100001827"	04
"100001829"	17
"100001829"	04
"100001829"	16
"100001830"	11
"100001830"	18
"100001830"	15
"100001831"	17
"100001838"	15
"100001838"	16
"100001848"	19
"100001848"	16
"100001855"	19
"100001865"	16
"100001867"	18
"100001874"	17
"100001887"	18
"100001888"	20
"100001888"	17
"100001889"	19
"100001895"	19
"100001896"	19
"100001896"	04
"100001897"	11
"100001897"	14
"100001897"	23
"100001899"	11
"100001899"	18
"100001899"	14
"100001900"	15
"100001902"	12
"100001902"	05
"100001903"	11
"100001903"	18
"100001903"	12
"100001903"	16
"100001904"	09
"100001904"	14
"100001905"	19
"100001907"	11
"100001908"	19
"100001909"	14
"100001910"	19
"100001910"	21
"100001910"	22
"100001911"	10
"100001911"	15
"100001912"	18
"100001914"	13
"100001914"	14
"100001914"	17
"100001914"	16
"100001915"	06
"100001915"	21
"100001916"	18
"100001917"	18
"100001918"	08
"100001919"	19
"100001919"	18
"100001922"	00
"100001922"	01
"100001923"	05
"100001924"	15
"100001925"	17
"100001927"	15
"100001927"	16
"100001928"	19
"100001928"	14
"100001931"	11
"100001933"	10
"100001935"	19
"100001935"	21
"100001941"	19
"100001944"	20
"100001948"	12
"100001950"	19
"100001950"	02
"100001950"	20
"100001950"	18
"100001950"	16
"100001955"	21
"100001959"	18
"100001961"	21
"100001961"	23
"100001962"	01
"100001962"	14
"100001963"	01
"100001965"	18
"100001966"	23
"100001969"	21
"100001973"	22
"100001974"	22
"100001975"	15
"100001975"	17
"100001976"	21
"100001979"	14
"100001980"	18
"100001980"	09
"100001980"	10
"100001985"	02
"100001987"	15
"100001995"	16
"100001996"	00
"100001996"	22
"100001996"	23
"100001997"	03
"100001997"	00
"100001997"	21
"100001998"	21
"100001999"	21
"100002000"	13
"100002001"	19
"100002001"	21
"100002005"	20
"100002006"	20
"100002006"	17
"100002007"	10
"100002007"	14
"100002007"	22
"100002007"	23
"100002007"	19
"100002007"	21
"100002008"	03
"100002008"	00
"100002009"	20
"100002010"	11
"100002012"	02
"100002012"	22
"100002013"	21
"100002014"	20
"100002015"	07
"100002016"	20
"100002017"	00
"100002018"	16
"100002019"	20
"100002020"	21
"100002021"	03
"100002022"	06
"100002022"	04
"100002023"	09
"100002024"	14
"100002026"	04
"100002027"	16
"100002028"	09
"100002029"	07
"100002030"	12
"100002031"	02
"100002031"	05
"100002031"	07
"100002032"	13
"100002032"	12
"100002032"	15
"100002032"	14
"100002032"	16
"100002032"	19
"100002035"	22
"100002043"	16
"100002045"	17
"100002049"	04
"100002050"	01
"100002059"	20
"100002059"	22
"100002060"	23
"100002062"	00
"100002062"	15
"100002064"	02
"100002067"	01
"100002067"	16
"100002068"	18
"100002068"	00
"100002068"	23
"100002074"	00
"100002076"	11
"100002099"	02
"100002104"	03
"100002105"	04
"100002108"	02
"100002112"	03
"100002114"	12
"100002114"	09
"100002114"	17
"100002115"	23
"100002116"	18
"100002117"	20
"100002118"	01
"100002118"	22
"100002119"	20
"100002119"	07
"100002120"	03
"100002120"	01
"100002121"	02
"100002122"	03
"100002123"	04
"100002123"	22
"100002125"	03
"100002126"	00
"100002127"	04
"100002128"	02
"100002129"	21
"100002130"	02
"100002130"	03
"100002130"	13
"100002130"	14
"100002130"	00
"100002131"	09
"100002132"	00
"100002132"	07
"100002133"	20
"100002134"	21
"100002136"	00
"100002138"	03
"100002147"	00
"100002147"	04
"100002153"	11
"100002155"	04
"100002163"	05
"100002166"	19
"100002170"	05
"100002172"	00
"100002172"	06
"100002175"	05
"100002181"	19
"100002182"	07
"100002188"	07
"100002189"	07
"100002192"	00
"100002197"	14
"100002197"	07
"100002199"	13
"100002199"	06
"100002200"	11
"100002200"	05
"100002201"	19
"100002201"	14
"100002202"	00
"100002203"	18
"100002206"	13
"100002207"	22
"100002208"	06
"100002210"	22
"100002210"	23
"100002211"	18
"100002213"	03
"100002213"	06
"100002213"	04
"100002213"	08
"100002214"	11
"100002216"	01
"100002216"	07
"100002216"	17
"100002217"	21
"100002220"	08
"100002222"	09
"100002223"	01
"100002223"	06
"100002224"	00
"100002224"	18
"100002225"	18
"100002227"	00
"100002228"	00
"100002229"	03
"100002231"	03
"100002232"	06
"100002232"	07
"100002233"	01
"100002235"	06
"100002235"	04
"100002236"	02
"100002236"	05
"100002237"	00
"100002237"	21
"100002237"	22
"100002237"	16
"100002238"	18
"100002239"	15
"100002240"	09
"100002241"	18
"100002244"	21
"100002254"	11
"100002254"	13
"100002254"	01
"100002254"	15
"100002254"	07
"100002254"	05
"100002260"	10
"100002260"	21
"100002260"	17
"100002260"	08
"100002260"	07
"100002265"	10
"100002266"	10
"100002276"	07
"100002285"	11
"100002287"	12
